key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,genericName,taxonRank,taxonomicStatus,year,month,day,eventDate,lastInterpreted,license,organismQuantity,organismQuantityType,sampleSizeUnit,sampleSizeValue,relativeOrganismQuantity,identifiers,facts,relations,gadm.level0.gid,gadm.level0.name,gadm.level1.gid,gadm.level1.name,gadm.level2.gid,gadm.level2.name,geodeticDatum,class,countryCode,recordedByIDs,mine,country,identificationReferences,http...rs.tdwg.org.dwc.terms.sampleSizeValue,identifier,eventID,http...rs.tdwg.org.dwc.terms.organismQuantity,dynamicProperties,eventRemarks,materialSampleID,gbifID,occurrenceID,http...rs.tdwg.org.dwc.terms.sampleSizeUnit,identificationRemarks,http...rs.tdwg.org.dwc.terms.organismQuantityType,name,depth,depthAccuracy,locality,gadm.level3.gid,gadm.level3.name,modified,references,created,associatedSequences,higherClassification,taxonID,gadm,speciesKey,species,specificEpithet,recordedBy,gadm.gid
2020927650,"Sulfuricella Kojima & Fukui, 2010",-35.9052,-178.9612,"cucdmis,gass84",3a7f5881-230e-4eaa-a514-c73e184cb40b,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:02:29.639+0000,2020-09-01T14:47:46.191+0000,44,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2014,4,1,2014-04-01T00:00:00,2020-09-01T14:47:46.191+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,193691,5.16E-06,none,none,none,NA,NA,NA,NA,NA,NA,WGS84,Betaproteobacteria,ZZ,none,none,unknown or invalid,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,193691,MGYA00187218_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00187218,1,"{""geographic location (longitude)"":""-178.96123"",""geographic location (country and/or sea,region)"":""Pacific Ocean: Kermadec Trench"",""collection date"":""2014-04-01/2014-04-30"",""environment (biome)"":""marine sediment"",""environment (feature)"":""ocean trench"",""environment (material)"":""sediment"",""geographic location (latitude)"":""-35.90516"",""instrument model"":""Illumina MiSeq""}",MTKT205,https://www.ebi.ac.uk/metagenomics/samples/SRS2571040,2020927650,MGYA00187218_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00187218#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",0,0,Kermadec Trench,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA
2022273132,"Sulfuricella Kojima & Fukui, 2010",42.25,-70.54,gass84,d56e1889-ab4e-4637-8446-558579902075,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:15:58.956+0000,2020-09-01T14:17:53.993+0000,44,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2010,9,22,2010-09-22T00:00:00,2020-09-01T14:17:53.993+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,194372,5.14E-06,none,none,none,NA,NA,NA,NA,NA,NA,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,194372,MGYA00164415_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00164415,1,"{""temperature"":""16.0"",""geographic location (longitude)"":""-70.54"",""geographic location (country and/or sea,region)"":""USA:Massachusetts, Nahant, Canoe Cove"",""collection date"":""2010-09-22"",""environment (biome)"":""marine"",""environment (feature)"":""sea coast"",""environment (material)"":""water"",""salinity"":""34.42"",""geographic location (latitude)"":""42.25"",""instrument model"":""Illumina HiSeq 1000""}",10N.265,https://www.ebi.ac.uk/metagenomics/samples/SRS1921990,2022273132,MGYA00164415_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00164415#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,"Massachusetts, Nahant, Canoe Cove",NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA
2441409923,"Sulfuricella Kojima & Fukui, 2010",9.132,98.2624,gass84,1cffb119-4c27-43cd-b62d-fe8fabbaa628,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:50.873+0000,2020-09-01T14:08:18.716+0000,18,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2015,6,10,2015-06-10T00:00:00,2020-09-01T14:08:18.716+0000,http://creativecommons.org/licenses/by/4.0/legalcode,2,DNA sequence reads,DNA sequence reads,392177,5.10E-06,none,none,none,THA,Thailand,THA.39_1,Phangnga,THA.39.2_1,Khura Buri,WGS84,Betaproteobacteria,TH,none,none,Thailand,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,392177,MGYA00360457_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00360457,2,"{""geographic location (longitude)"":""98.2624"",""geographic location (country and/or sea,region)"":""Thailand: Phra Thong Island"",""collection date"":""2015-06-10"",""geographic location (latitude)"":""9.132"",""instrument model"":""Illumina MiSeq"",""last update date"":""2017-01-06""}",This sample has been submitted by pda|yap.wenshu@gmail.com on 2017-01-06; sediment metagenome,https://www.ebi.ac.uk/metagenomics/samples/SRS1761900,2441409923,MGYA00360457_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00360457#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Phra Thong Island,THA.39.2.3_1,Ko Phra Thong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014119515,"Sulfuricella Kojima & Fukui, 2010",35.9336,-88.7224,gass84,1c771a70-78ac-44d6-8ff6-2efaa2078a96,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T05:35:19.181+0000,2020-09-01T14:07:26.562+0000,41,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2014,3,1,2014-03-01T00:00:00,2020-09-01T14:07:26.562+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,197099,5.07E-06,none,none,none,USA,United States,USA.43_1,Tennessee,USA.43.27_1,Gibson,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,197099,MGYA00293598_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00293598,1,"{""geographic location (longitude)"":""-88.7224"",""geographic location (country and/or sea,region)"":""USA: Milan"",""collection date"":""2014-03-01"",""environment (biome)"":""cropland"",""environment (feature)"":""agricultural facility"",""environment (material)"":""soil"",""pH"":""6.04"",""geographic location (latitude)"":""35.9336"",""instrument model"":""454 GS"",""last update date"":""2017-01-31""}",RECM14-1058,https://www.ebi.ac.uk/metagenomics/samples/SRS1949390,2014119515,MGYA00293598_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00293598#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",0.15,0,Milan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2566709379,"Sulfuricella Kojima & Fukui, 2010",45.0515,-93.0944,gass84,52827ade-d745-4d26-b45f-6694adaede6f,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-08-31T23:16:37.717+0000,2020-09-01T13:38:43.019+0000,1,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2016,7,11,2016-07-11T00:00:00,2020-09-01T13:38:43.019+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,197903,5.05E-06,none,none,none,USA,United States,USA.24_1,Minnesota,USA.24.63_1,Ramsey,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,197903,MGYA00425954_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00425954,1,"{""geographic location (longitude)"":""-93.09445"",""geographic location (country and/or sea,region)"":""USA: Minnesota"",""collection date"":""2016-07-11"",""geographic location (latitude)"":""45.051464""}",Sample107,https://www.ebi.ac.uk/metagenomics/samples/SRS3232360,2566709379,MGYA00425954_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00425954#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Minnesota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2442644426,"Sulfuricella Kojima & Fukui, 2010",53.24,-1.91,gass84,9b2ee681-59b3-43d1-9872-2bdaf619fc2b,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T02:09:13.864+0000,2020-09-01T14:12:08.384+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2015,4,13,2015-04-13T00:00:00,2020-09-01T14:12:08.384+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,201069,4.97E-06,none,none,none,GBR,United Kingdom,GBR.1_1,England,GBR.1.25_1,Derbyshire,WGS84,Betaproteobacteria,GB,none,none,United Kingdom of Great Britain and Northern Ireland,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,201069,MGYA00361695_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00361695,1,"{""geographic location (longitude)"":""-1.91"",""geographic location (country and/or sea,region)"":""United Kingdom"",""collection date"":""2015-04-13"",""geographic location (latitude)"":""53.24"",""instrument model"":""Illumina MiSeq"",""last update date"":""2018-08-31""}",This sample has been submitted by pda|geomicrochb on 2018-08-31; groundwater metagenome,https://www.ebi.ac.uk/metagenomics/samples/SRS3726940,2442644426,MGYA00361695_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00361695#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,NA,GBR.1.25.6_1,High Peak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014095668,"Sulfuricella Kojima & Fukui, 2010",35.9336,-88.7224,gass84,1c771a70-78ac-44d6-8ff6-2efaa2078a96,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T05:35:19.181+0000,2020-09-01T14:07:24.731+0000,41,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2014,3,1,2014-03-01T00:00:00,2020-09-01T14:07:24.731+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,204326,4.89E-06,none,none,none,USA,United States,USA.43_1,Tennessee,USA.43.27_1,Gibson,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,204326,MGYA00293570_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00293570,1,"{""geographic location (longitude)"":""-88.7224"",""geographic location (country and/or sea,region)"":""USA: Milan"",""collection date"":""2014-03-01"",""environment (biome)"":""cropland"",""environment (feature)"":""agricultural facility"",""environment (material)"":""soil"",""pH"":""6.12"",""geographic location (latitude)"":""35.9336"",""instrument model"":""454 GS"",""last update date"":""2017-01-31""}",RECM14-1054,https://www.ebi.ac.uk/metagenomics/samples/SRS1949361,2014095668,MGYA00293570_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00293570#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",0.15,0,Milan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024325703,"Sulfuricella Kojima & Fukui, 2010",57.887,16.5989,gass84,53b2eff2-5b6f-494d-a23f-383ddfd265f0,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:02:28.598+0000,2020-09-01T14:10:30.741+0000,44,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2014,10,9,2014-10-09T00:00:00,2020-09-01T14:10:30.741+0000,http://creativecommons.org/licenses/by/4.0/legalcode,3,DNA sequence reads,DNA sequence reads,616202,4.87E-06,none,none,none,NA,NA,NA,NA,NA,NA,WGS84,Betaproteobacteria,SE,none,none,Sweden,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,616202,MGYA00193359_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00193359,3,"{""geographic location (longitude)"":""16.598944"",""geographic location (country and/or sea,region)"":""Sweden: Coastal Baltic Sea sediment"",""collection date"":""2014-10-09"",""geographic location (latitude)"":""57.88702"",""instrument model"":""Illumina MiSeq""}",sediment surface 16S rRNA gene data (cyano experiment),https://www.ebi.ac.uk/metagenomics/samples/SRS1468087,2024325703,MGYA00193359_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00193359#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Coastal Baltic Sea sediment,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA
2014202458,"Sulfuricella Kojima & Fukui, 2010",35.718,-86.9648,gass84,1c771a70-78ac-44d6-8ff6-2efaa2078a96,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T05:35:19.181+0000,2020-09-01T14:07:27.245+0000,41,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2014,3,1,2014-03-01T00:00:00,2020-09-01T14:07:27.245+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,206692,4.84E-06,none,none,none,USA,United States,USA.43_1,Tennessee,USA.43.58_1,Maury,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,206692,MGYA00293693_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00293693,1,"{""geographic location (longitude)"":""-86.9648"",""geographic location (country and/or sea,region)"":""USA: Spring Hill"",""collection date"":""2014-03-01"",""environment (biome)"":""cropland"",""environment (feature)"":""agricultural facility"",""environment (material)"":""soil"",""pH"":""5.05"",""geographic location (latitude)"":""35.718"",""instrument model"":""454 GS"",""last update date"":""2017-01-31""}",MTREC14-1009,https://www.ebi.ac.uk/metagenomics/samples/SRS1949482,2014202458,MGYA00293693_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00293693#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",0.15,0,Spring Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015712935,"Sulfuricella Kojima & Fukui, 2010",-42.5967,148.2333,gass84,a74db578-ac84-4907-ab8f-8de6eaa7df56,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:02:27.542+0000,2020-09-05T05:46:42.312+0000,45,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2012,7,24,2012-07-24T00:00:00,2020-09-05T05:46:42.312+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,207203,4.83E-06,none,none,none,NA,NA,NA,NA,NA,NA,WGS84,Betaproteobacteria,AU,none,none,Australia,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,207203,MGYA00281644_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00281644,1,"{""geographic location (longitude)"":""148.2333"",""geographic location (country and/or sea,region)"":""Australia:Maria Island NRS"",""collection date"":""2012-07-24"",""geographic location (latitude)"":""-42.5967"",""instrument model"":""Illumina MiSeq""}",102.100.100/27005,https://www.ebi.ac.uk/metagenomics/samples/SRS2834420,2015712935,MGYA00281644_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00281644#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",75,0,Maria Island NRS,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA
2015952311,"Sulfuricella Kojima & Fukui, 2010",-42.5967,148.2333,gass84,a74db578-ac84-4907-ab8f-8de6eaa7df56,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:02:27.542+0000,2020-09-05T05:46:43.031+0000,45,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2012,7,24,2012-07-24T00:00:00,2020-09-05T05:46:43.031+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,207203,4.83E-06,none,none,none,NA,NA,NA,NA,NA,NA,WGS84,Betaproteobacteria,AU,none,none,Australia,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,207203,MGYA00282604_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00282604,1,"{""geographic location (longitude)"":""148.2333"",""geographic location (country and/or sea,region)"":""Australia:Maria Island NRS"",""collection date"":""2012-07-24"",""geographic location (latitude)"":""-42.5967"",""instrument model"":""Illumina MiSeq""}",102.100.100/27005,https://www.ebi.ac.uk/metagenomics/samples/SRS2834420,2015952311,MGYA00282604_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00282604#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",75,0,Maria Island NRS,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA
2026163111,"Sulfuricella Kojima & Fukui, 2010",25.709,-80.087,gass84,fe3fae72-6524-4bbe-9026-93b42c69b95e,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:02:35.826+0000,2020-09-01T14:14:11.619+0000,44,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2014,5,29,2014-05-29T00:00:00,2020-09-01T14:14:11.619+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,207396,4.82E-06,none,none,none,NA,NA,NA,NA,NA,NA,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,207396,MGYA00181992_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00181992,1,"{""geographic location (longitude)"":""-80.087"",""geographic location (country and/or sea,region)"":""USA: Miami, Florida"",""collection date"":""2014-05-29"",""geographic location (latitude)"":""25.709"",""instrument model"":""Illumina MiSeq""}",Background site 5 - surface,https://www.ebi.ac.uk/metagenomics/samples/SRS1483339,2026163111,MGYA00181992_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00181992#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,"Miami, Florida",NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA
2023469829,"Sulfuricella Kojima & Fukui, 2010",42.25,-70.54,gass84,d56e1889-ab4e-4637-8446-558579902075,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:15:58.956+0000,2020-09-01T14:17:58.312+0000,44,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2010,9,18,2010-09-18T00:00:00,2020-09-01T14:17:58.312+0000,http://creativecommons.org/licenses/by/4.0/legalcode,1,DNA sequence reads,DNA sequence reads,207507,4.82E-06,none,none,none,NA,NA,NA,NA,NA,NA,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,207507,MGYA00165634_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00165634,1,"{""temperature"":""16.3"",""geographic location (longitude)"":""-70.54"",""geographic location (country and/or sea,region)"":""USA:Massachusetts, Nahant, Canoe Cove"",""collection date"":""2010-09-18"",""environment (biome)"":""marine"",""environment (feature)"":""sea coast"",""environment (material)"":""water"",""salinity"":""34.42"",""geographic location (latitude)"":""42.25"",""instrument model"":""Illumina Genome Analyzer IIx""}",10N.261,https://www.ebi.ac.uk/metagenomics/samples/SRS1921994,2023469829,MGYA00165634_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00165634#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,"Massachusetts, Nahant, Canoe Cove",NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA
